empresa,horizonte,window_id,fecha,model,y_true,y_pred
CORPORACION FAVORITA C.A.,h1,3,2020-01-10,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-13,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-14,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-15,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-16,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-17,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-20,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-21,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-22,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-23,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-24,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-27,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-28,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-29,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-30,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-31,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-03,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-04,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-05,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-06,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-07,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-10,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-11,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-12,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-13,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-14,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-06,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-07,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-08,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-09,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-10,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-13,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-14,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-15,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-16,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-17,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-20,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-21,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-22,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-23,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-24,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-27,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-28,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-29,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-30,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-31,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-03,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-04,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-05,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-06,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-07,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-10,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-11,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-12,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-13,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-14,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-06,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-07,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-08,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-09,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-10,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-13,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-14,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-15,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-16,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-17,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-20,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-21,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-22,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-01-23,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-24,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-27,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-28,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-29,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-30,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-01-31,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-03,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-04,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-05,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-06,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-07,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-10,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-11,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-12,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,3,2020-02-13,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,3,2020-02-14,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-17,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-18,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-19,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-20,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-21,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-26,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-27,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-28,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-03,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-04,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-05,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-06,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-09,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-10,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-11,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-12,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-13,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-16,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-17,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-18,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-19,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-20,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-23,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-24,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-25,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-26,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-30,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-31,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-04-01,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-04-02,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-17,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-18,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-19,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-20,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-21,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-26,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-27,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-28,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-03,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-04,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-05,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-06,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-09,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-10,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-11,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-12,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-13,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-16,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-17,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-18,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-19,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-20,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-23,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-24,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-25,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-26,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-30,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-31,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-04-01,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-04-02,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-17,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-18,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-19,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-20,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-21,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-26,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-27,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-02-28,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-03,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-04,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-05,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-06,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-09,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-10,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-11,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-12,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-13,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-16,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-17,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-18,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-19,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-20,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-23,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-24,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-25,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-26,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-03-30,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-03-31,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,4,2020-04-01,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,4,2020-04-02,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-03,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-07,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-08,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-09,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-13,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-14,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-15,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-16,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-20,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-21,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-22,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-23,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-24,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-27,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-28,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-29,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-30,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-04,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-05,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-06,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-07,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-11,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-12,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-13,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-14,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-15,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-18,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-19,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-20,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-21,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-03,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-07,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-08,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-09,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-13,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-14,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-15,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-16,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-20,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-21,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-22,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-23,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-24,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-27,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-28,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-29,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-30,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-04,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-05,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-06,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-07,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-11,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-12,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-13,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-14,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-15,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-18,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-19,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-20,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-21,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-03,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-07,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-08,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-09,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-13,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-14,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-15,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-16,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-20,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-21,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-22,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-23,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-24,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-27,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-04-28,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-29,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-04-30,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-04,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-05,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-06,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-07,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-11,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-12,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-13,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-14,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-15,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-18,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-19,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,5,2020-05-20,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,5,2020-05-21,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-22,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-26,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-27,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-28,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-29,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-01,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-02,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-03,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-04,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-05,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-08,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-09,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-10,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-11,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-12,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-15,svc_linear,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-16,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-17,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-18,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-19,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-22,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-23,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-24,svc_linear,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-25,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-26,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-29,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-30,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-07-02,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-07-03,svc_linear,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-07-06,svc_linear,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-22,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-26,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-27,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-28,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-29,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-01,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-02,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-03,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-04,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-05,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-08,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-09,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-10,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-11,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-12,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-15,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-16,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-17,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-18,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-19,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-22,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-23,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-24,svc_rbf,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-25,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-26,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-29,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-30,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-07-02,svc_rbf,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-07-03,svc_rbf,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-07-06,svc_rbf,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-22,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-05-26,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-27,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-28,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-05-29,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-01,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-02,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-03,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-04,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-05,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-08,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-09,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-10,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-11,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-12,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-15,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-16,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-17,svc_poly,1,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-18,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-19,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-22,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-23,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-24,svc_poly,1,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-25,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-06-26,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-29,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-06-30,svc_poly,0,1
CORPORACION FAVORITA C.A.,h1,6,2020-07-02,svc_poly,0,0
CORPORACION FAVORITA C.A.,h1,6,2020-07-03,svc_poly,0,0
