FECHA NEGOCIACIÓN;TÍTULO;EMISOR;NÚMERO DE ACCIONES;V. NOM. UNITARIO;PRECIO;VALOR NOMINAL;VALOR EFECTO;CASA COMPRADORA;CASA VENDEDORA;BOLSA
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.062.00;1.00;2.0600;1.062.00;2.187.72;PLUSVALORES;METROVALORES;BVQ
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;958.00;1.00;2.0600;958.00;1.973.48;METROVALORES;METROVALORES;BVG
13/04/2023;ACCIONES;TECAFORTUNA S.A.;2.187.00;1.00;3.2100;2.187.00;7.020.27;INTERVALORES;INTERVALORES;BVG
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;420.00;1.00;2.0500;420.00;861.00;BANRIO;FUTUROCAPITAL;BVQ
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;17.00;1.00;2.1000;17.00;35.70;BANRIO;MERCAPITAL;BVQ
13/04/2023;ACCIONES;BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA;505.00;1.00;2.0000;505.00;1.010.00;METROVALORES;VALUE;BVQ
13/04/2023;ACCIONES;BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA;5.600.00;1.00;2.0000;5.600.00;11.200.00;METROVALORES;VALUE;BVQ
13/04/2023;ACCIONES;BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA;7.400.00;1.00;2.0000;7.400.00;14.800.00;METROVALORES;VALUE;BVQ
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;40.000.00;1.00;2.0700;40.000.00;82.800.00;METROVALORES;ANALYTICA SECURITIES;BVQ
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.300.00;1.00;2.0500;4.300.00;8.815.00;VECTORGLOBAL WMG;ACCITLAN;BVQ
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;200.00;1.00;2.0500;200.00;410.00;METROVALORES;ACCITLAN;BVQ
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.000.00;1.00;2.0600;1.000.00;2.060.00;ACCITLAN;ACCITLAN;BVG
13/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;986.00;1.00;2.0700;986.00;2.041.02;METROVALORES;SANTA FE;BVG
13/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;3.000.00;1.00;0.9500;3.000.00;2.850.00;MERCAPITAL;ORION;BVQ
13/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;306.00;1.00;0.9000;306.00;275.40;SANTA FE;FIDUVALOR;BVG
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.000.00;1.00;2.0500;1.000.00;2.050.00;PLUSBURSÁTIL;PLUSBURSÁTIL;BVG
14/04/2023;ACCIONES;BANCO BOLIVARIANO C.A.;2.099.00;1.00;1.0000;2.099.00;2.099.00;PLUSBURSÁTIL;FIDUVALOR;BVQ
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;600.00;1.00;2.0500;600.00;1.230.00;VECTORGLOBAL WMG;PLUSBURSÁTIL;BVQ
14/04/2023;ACCIONES;SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS S.A.;32.142.00;1.00;0.7000;32.142.00;22.499.40;PLUSBURSÁTIL;MERCAPITAL;BVQ
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;979.00;1.00;2.0700;979.00;2.026.53;MERCHANT VALORES;ANALYTICA SECURITIES;BVQ
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.825.00;1.00;2.0700;2.825.00;5.847.75;MERCHANT VALORES;ANALYTICA SECURITIES;BVQ
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.269.00;1.00;2.0700;2.269.00;4.696.83;MERCHANT VALORES;SANTA FE;BVG
14/04/2023;ACCIONES;BEVERAGE BRAND & PATENTS COMPANY BBPC S.A;353.00;1.00;50.0000;353.00;17.650.00;ANALYTICA SECURITIES;ANALYTICA SECURITIES;BVQ
14/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;3.000.00;1.00;0.9500;3.000.00;2.850.00;INTERVALORES;ECUABURSÁTIL;BVG
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;9.265.00;1.00;2.0700;9.265.00;19.178.55;MERCHANT VALORES;ANALYTICA SECURITIES;BVQ
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.000.00;1.00;2.0700;1.000.00;2.070.00;ANALYTICA SECURITIES;ANALYTICA SECURITIES;BVQ
14/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;7.000.00;1.00;2.0700;7.000.00;14.490.00;ANALYTICA SECURITIES;ANALYTICA SECURITIES;BVQ
14/04/2023;ACCIONES;HOTEL COLON INTERNACIONAL C.A.;500.00;1.00;0.4000;500.00;200.00;VALUE;VALUE;BVQ
14/04/2023;ACCIONES;HOTEL COLON INTERNACIONAL C.A.;500.00;1.00;0.4000;500.00;200.00;VALUE;VALUE;BVQ
14/04/2023;ACCIONES;HOTEL COLON INTERNACIONAL C.A.;500.00;1.00;0.4000;500.00;200.00;VALUE;VALUE;BVQ
14/04/2023;ACCIONES;BANCO BOLIVARIANO C.A.;3.643.00;1.00;0.9000;3.643.00;3.278.70;BANRIO;MASVALORES;BVQ
14/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;7.000.00;1.00;0.9500;7.000.00;6.650.00;SILVERCROSS;ECUABURSÁTIL;BVQ
14/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;12.776.00;1.00;0.9900;12.776.00;12.648.24;SILVERCROSS;PROBROKERS;BVQ
14/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;15.000.00;1.00;0.9900;15.000.00;14.850.00;SILVERCROSS;ORION;BVQ
17/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;1.607.00;1.00;0.9000;1.607.00;1.446.30;METROVALORES;MERCAPITAL;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.000.00;1.00;2.0700;1.000.00;2.070.00;ECUABURSÁTIL;ECUABURSÁTIL;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.200.00;1.00;2.0800;1.200.00;2.496.00;MERCAPITAL;FUTUROCAPITAL;BVG
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;468.00;1.00;2.0800;468.00;973.44;MERCAPITAL;MERCAPITAL;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;713.00;1.00;2.1000;713.00;1.497.30;MERCAPITAL;MERCAPITAL;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;23.700.00;1.00;2.0900;23.700.00;49.533.00;PROBROKERS;ANALYTICA SECURITIES;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;365.00;1.00;2.1000;365.00;766.50;METROVALORES;MERCAPITAL;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.733.00;1.00;2.0900;4.733.00;9.891.97;PLUSBURSÁTIL;ANALYTICA SECURITIES;BVG
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.732.00;1.00;2.0900;4.732.00;9.889.88;PLUSVALORES;ANALYTICA SECURITIES;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;3.098.00;1.00;2.0900;3.098.00;6.474.82;METROVALORES;ANALYTICA SECURITIES;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.889.00;1.00;2.0900;1.889.00;3.948.01;ACCITLAN;ANALYTICA SECURITIES;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;43.00;1.00;2.1000;43.00;90.30;METROVALORES;FUTUROCAPITAL;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;200.00;1.00;2.1000;200.00;420.00;METROVALORES;SANTA FE;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;82.00;1.00;2.1000;82.00;172.20;METROVALORES;SANTA FE;BVQ
17/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.218.00;1.00;2.0700;2.218.00;4.591.26;SANTA FE;SANTA FE;BVG
17/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;8.194.00;1.00;0.9000;8.194.00;7.374.60;SANTA FE;METROVALORES;BVG
17/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;1.804.00;1.00;0.9000;1.804.00;1.623.60;INTERVALORES;METROVALORES;BVG
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.762.00;1.00;2.1000;4.762.00;10.000.20;MERCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;10.000.00;1.00;2.1000;10.000.00;21.000.00;ECUABURSÁTIL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;10.000.00;1.00;2.1000;10.000.00;21.000.00;ECUABURSÁTIL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.589.00;1.00;2.1000;1.589.00;3.336.90;ECUABURSÁTIL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.169.00;1.00;2.0900;1.169.00;2.443.21;ECUABURSÁTIL;VECTORGLOBAL WMG;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;28.311.00;1.00;2.1000;28.311.00;59.453.10;ECUABURSÁTIL;ANALYTICA SECURITIES;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.669.00;1.00;2.0900;1.669.00;3.488.21;MERCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;227.00;1.00;2.1000;227.00;476.70;VALUE;MERCAPITAL;BVG
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;227.00;1.00;2.1000;227.00;476.70;VALUE;MERCAPITAL;BVG
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;227.00;1.00;2.1000;227.00;476.70;VALUE;MERCAPITAL;BVG
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;397.00;1.00;2.1000;397.00;833.70;METROVALORES;MERCAPITAL;BVG
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.900.00;1.00;2.0900;1.900.00;3.971.00;MERCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;360.00;1.00;2.1000;360.00;756.00;MERCAPITAL;MERCAPITAL;BVG
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.689.00;1.00;2.1000;1.689.00;3.546.90;METROVALORES;ANALYTICA SECURITIES;BVQ
18/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;156.00;1.00;0.9000;156.00;140.40;FUTUROCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;HOLCIM ECUADOR S.A.;1.00;3.00;58.0000;3.00;58.00;FUTUROCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.423.00;1.00;2.1000;1.423.00;2.988.30;MERCAPITAL;ORION;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.500.00;1.00;2.1000;2.500.00;5.250.00;PICAVAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.998.00;1.00;2.1000;1.998.00;4.195.80;MERCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;418.00;1.00;2.1000;418.00;877.80;MERCAPITAL;MERCAPITAL;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;698.00;1.00;2.1100;698.00;1.472.78;SANTA FE;SANTA FE;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.417.00;1.00;2.1100;2.417.00;5.099.87;CENTRALCAPITAL CASA DE VALORES S.A.;CENTRALCAPITAL CASA DE VALORES S.A.;BVQ
18/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;104.00;1.00;2.1200;104.00;220.48;PROBROKERS;PROBROKERS;BVQ
19/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;1.607.00;1.00;0.9000;1.607.00;1.446.30;METROVALORES;MERCAPITAL;BVQ
19/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;7.162.00;1.00;0.9900;7.162.00;7.090.38;SILVERCROSS;PLUSBURSÁTIL;BVG
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.347.00;1.00;2.1200;2.347.00;4.975.64;PLUSVALORES;PROBROKERS;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;698.00;1.00;2.1200;698.00;1.479.76;MERCAPITAL;SANTA FE;BVG
19/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;5.000.00;1.00;0.9900;5.000.00;4.950.00;SILVERCROSS;ORION;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.418.00;1.00;2.1200;2.418.00;5.126.16;CENTRALCAPITAL CASA DE VALORES S.A.;CENTRALCAPITAL CASA DE VALORES S.A.;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;18.900.00;1.00;2.1200;18.900.00;40.068.00;CENTRALCAPITAL CASA DE VALORES S.A.;ANALYTICA SECURITIES;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.622.00;1.00;2.1200;4.622.00;9.798.64;PICAVAL;PROBROKERS;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;686.00;1.00;2.1300;686.00;1.461.18;ORION;PROBROKERS;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;11.700.00;1.00;2.1200;11.700.00;24.804.00;MERCAPITAL;ANALYTICA SECURITIES;BVQ
19/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.530.00;1.00;2.1300;1.530.00;3.258.90;PLUSVALORES;SILVERCROSS;BVQ
19/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;556.00;1.00;0.9000;556.00;500.40;FUTUROCAPITAL;MERCAPITAL;BVQ
19/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;300.00;1.00;1.0000;300.00;300.00;FUTUROCAPITAL;SANTA FE;BVG
19/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;200.00;1.00;1.0000;200.00;200.00;FUTUROCAPITAL;SANTA FE;BVQ
19/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;300.00;1.00;1.0000;300.00;300.00;FUTUROCAPITAL;SANTA FE;BVQ
20/04/2023;ACCIONES;BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA;1.750.00;1.00;2.0100;1.750.00;3.517.50;FIDUVALOR;FIDUVALOR;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.500.00;1.00;2.1200;1.500.00;3.180.00;ECUABURSÁTIL;ECUABURSÁTIL;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.790.00;1.00;2.1200;2.790.00;5.914.80;ECUABURSÁTIL;PICAVAL;BVQ
20/04/2023;ACCIONES;BANCO BOLIVARIANO C.A.;6.890.00;1.00;1.0000;6.890.00;6.890.00;FIDUVALOR;FIDUVALOR;BVQ
20/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;18.000.00;1.00;0.8500;18.000.00;15.300.00;METROVALORES;PROBROKERS;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;35.416.00;1.00;2.1200;35.416.00;75.081.92;PLUSVALORES;PROBROKERS;BVQ
20/04/2023;ACCIONES;BANCO BOLIVARIANO C.A.;2.007.00;1.00;0.9000;2.007.00;1.806.30;PLUSBURSÁTIL;MASVALORES;BVG
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;640.00;1.00;2.1500;640.00;1.376.00;FUTUROCAPITAL;METROVALORES;BVG
20/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;16.572.00;1.00;0.8500;16.572.00;14.086.20;METROVALORES;ORION;BVQ
20/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;499.00;1.00;0.9500;499.00;474.05;CASAREAL;SANTA FE;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;738.00;1.00;2.1500;738.00;1.586.70;MERCAPITAL;PROBROKERS;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.355.00;1.00;2.1700;1.355.00;2.940.35;METROVALORES;MERCHANT VALORES;BVQ
20/04/2023;ACCIONES;BANCO BOLIVARIANO C.A.;4.187.00;1.00;1.0000;4.187.00;4.187.00;MASVALORES;FIDUVALOR;BVQ
20/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;3.332.00;1.00;0.9500;3.332.00;3.165.40;MERCAPITAL;PLUSBURSÁTIL;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;461.00;1.00;2.1500;461.00;991.15;MERCAPITAL;SANTA FE;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;906.00;1.00;2.1500;906.00;1.947.90;METROVALORES;SANTA FE;BVQ
20/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;950.00;1.00;2.1500;950.00;2.042.50;SANTA FE;SANTA FE;BVG
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;31.320.00;1.00;2.1400;31.320.00;67.024.80;ECUABURSÁTIL;ECUABURSÁTIL;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;6.000.00;1.00;2.1200;6.000.00;12.720.00;VECTORGLOBAL WMG;PROBROKERS;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.500.00;1.00;2.1000;2.500.00;5.250.00;VECTORGLOBAL WMG;SANTA FE;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;22.00;1.00;2.1000;22.00;46.20;METROVALORES;SANTA FE;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.644.00;1.00;2.1400;4.644.00;9.938.16;ACCITLAN;METROVALORES;BVQ
21/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;2.452.00;1.00;0.9800;2.452.00;2.402.96;SILVERCROSS;PLUSBURSÁTIL;BVG
21/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;5.000.00;1.00;0.9900;5.000.00;4.950.00;SILVERCROSS;ORION;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;578.00;1.00;2.1400;578.00;1.236.92;ACCITLAN;METROVALORES;BVG
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;881.00;1.00;2.1500;881.00;1.894.15;MERCHANT VALORES;MERCHANT VALORES;BVQ
21/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;815.00;1.00;0.9500;815.00;774.25;MERCAPITAL;PROBROKERS;BVQ
21/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;30.000.00;1.00;0.8000;30.000.00;24.000.00;SANTA FE;PROBROKERS;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;401.00;1.00;2.1200;401.00;850.12;ECUABURSÁTIL;ECUABURSÁTIL;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.743.00;1.00;2.1000;2.743.00;5.760.30;METROVALORES;PROBROKERS;BVQ
21/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.500.00;1.00;2.1200;1.500.00;3.180.00;VECTORGLOBAL WMG;METROVALORES;BVQ
21/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;15.00;1.00;60.0000;15.00;900.00;SANTA FE;SANTA FE;BVG
21/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;14.00;1.00;60.0000;14.00;840.00;SANTA FE;SANTA FE;BVG
21/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;8.00;1.00;60.0000;8.00;480.00;SANTA FE;SANTA FE;BVG
21/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;6.00;1.00;60.0000;6.00;360.00;SANTA FE;SANTA FE;BVG
24/04/2023;ACCIONES;BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA;750.00;1.00;2.0100;750.00;1.507.50;METROVALORES;VALUE;BVQ
24/04/2023;ACCIONES;BANCO BOLIVARIANO C.A.;6.000.00;1.00;0.9500;6.000.00;5.700.00;MASVALORES;MASVALORES;BVG
24/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;311.00;1.00;2.1000;311.00;653.10;MERCAPITAL;ECUABURSÁTIL;BVQ
24/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;2.756.00;1.00;0.9800;2.756.00;2.700.88;MERCAPITAL;ORION;BVQ
24/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;134.00;1.00;60.0000;134.00;8.040.00;ECUABURSÁTIL;ACCITLAN;BVQ
24/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.301.00;1.00;2.1300;1.301.00;2.771.13;PLUSVALORES;FIDUVALOR;BVQ
24/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.355.00;1.00;2.1000;2.355.00;4.945.50;ECUABURSÁTIL;ECUABURSÁTIL;BVQ
24/04/2023;ACCIONES;HOLCIM ECUADOR S.A.;33.00;3.00;50.0000;99.00;1.650.00;BANRIO;MERCAPITAL;BVQ
24/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.645.00;1.00;2.1000;2.645.00;5.554.50;ECUABURSÁTIL;ECUABURSÁTIL;BVQ
24/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;3.244.00;1.00;0.9800;3.244.00;3.179.12;SILVERCROSS;ORION;BVQ
24/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;12.894.00;1.00;0.9900;12.894.00;12.765.06;SILVERCROSS;ORION;BVQ
24/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;8.000.00;1.00;1.0000;8.000.00;8.000.00;SILVERCROSS;SILVERCROSS;BVQ
25/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;4.644.00;1.00;2.1300;4.644.00;9.891.72;ORION;METROVALORES;BVG
25/04/2023;ACCIONES;HOLCIM ECUADOR S.A.;8.00;3.00;57.9900;24.00;463.92;FUTUROCAPITAL;FUTUROCAPITAL;BVQ
25/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;2.000.00;1.00;2.1200;2.000.00;4.240.00;ECUABURSÁTIL;FIDUVALOR;BVQ
25/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;5.005.00;1.00;2.1200;5.005.00;10.610.60;ECUABURSÁTIL;METROVALORES;BVG
25/04/2023;ACCIONES;BEVERAGE BRAND & PATENTS COMPANY BBPC S.A;250.00;1.00;49.0000;250.00;12.250.00;VECTORGLOBAL WMG;PROBROKERS;BVQ
25/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;117.00;1.00;60.0000;117.00;7.020.00;VECTORGLOBAL WMG;VECTORGLOBAL WMG;BVQ
25/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;1.000.00;1.00;0.8500;1.000.00;850.00;ACCITLAN;PLUSVALORES;BVG
25/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.493.00;1.00;2.1300;1.493.00;3.180.09;ORION;METROVALORES;BVG
25/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;3.500.00;1.00;1.0000;3.500.00;3.500.00;SILVERCROSS;SILVERCROSS;BVQ
26/04/2023;ACCIONES;BEVERAGE BRAND & PATENTS COMPANY BBPC S.A;53.00;1.00;49.0000;53.00;2.597.00;VECTORGLOBAL WMG;ANALYTICA SECURITIES;BVQ
26/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;437.00;1.00;2.2900;437.00;1.000.73;FIDUVALOR;PLUSBURSÁTIL;BVG
26/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.563.00;1.00;2.2900;1.563.00;3.579.27;FIDUVALOR;FIDUVALOR;BVQ
26/04/2023;ACCIONES;CERVECERIA NACIONAL CN S.A.;17.00;1.00;60.0000;17.00;1.020.00;ADVFIN S.A.;FUTUROCAPITAL;BVQ
26/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;684.00;1.00;2.0500;684.00;1.402.20;PLUSBURSÁTIL;PLUSBURSÁTIL;BVG
27/04/2023;ACCIONES;BEVERAGE BRAND & PATENTS COMPANY BBPC S.A;100.00;1.00;49.0000;100.00;4.900.00;BANRIO;PICAVAL;BVQ
27/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;75.00;1.00;0.8600;75.00;64.50;CASAREAL;FUTUROCAPITAL;BVQ
27/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;175.00;1.00;0.8500;175.00;148.75;FIDUVALOR;FUTUROCAPITAL;BVQ
27/04/2023;ACCIONES;BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA;8.000.00;1.00;2.0500;8.000.00;16.400.00;PLUSVALORES;ECUABURSÁTIL;BVQ
27/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;2.339.00;1.00;1.0000;2.339.00;2.339.00;SILVERCROSS;SANTA FE;BVG
27/04/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;3.495.00;1.00;0.8500;3.495.00;2.970.75;ORION;ORION;BVQ
27/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;3.500.00;1.00;1.0200;3.500.00;3.570.00;SILVERCROSS;SILVERCROSS;BVQ
28/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;863.00;1.00;2.0500;863.00;1.769.15;MERCAPITAL;MERCAPITAL;BVQ
28/04/2023;ACCIONES;BANCO GUAYAQUIL S.A.;481.00;1.00;1.0000;481.00;481.00;SILVERCROSS;SANTA FE;BVQ
28/04/2023;ACCIONES;CORPORACION FAVORITA C.A.;414.00;1.00;2.0000;414.00;828.00;VECTORGLOBAL WMG;MERCAPITAL;BVQ
28/04/2023;ACCIONES;BIENES RAÍCES E INVERSIONES DE CAPITAL BRIKAPITAL S.A.;10.00;1.000.00;750.0000;10.000.00;7.500.00;ACCITLAN;ACCITLAN;BVG
02/05/2023;ACCIONES;CORPORACION FAVORITA C.A.;250.00;1.00;2.0000;250.00;500.00;FIDUVALOR;FIDUVALOR;BVQ
02/05/2023;ACCIONES;BANCO GUAYAQUIL S.A.;1.000.00;1.00;1.0000;1.000.00;1.000.00;MERCAPITAL;SANTA FE;BVQ
02/05/2023;ACCIONES;CORPORACION FAVORITA C.A.;1.045.00;1.00;2.0400;1.045.00;2.131.80;SANTA FE;SANTA FE;BVG
02/05/2023;ACCIONES;BANCO DE LA PRODUCCION S.A PRODUBANCO;34.211.00;1.00;0.8500;34.211.00;29.079.35;BANRIO;ORION;BVQ
02/05/2023;ACCIONES;CORPORACION FAVORITA C.A.;162.00;1.00;2.0400;162.00;330.48;SANTA FE;SANTA FE;BVG
02/05/2023;ACCIONES;CORPORACION FAVORITA C.A.;100.00;1.00;2.0400;100.00;204.00;SANTA FE;SANTA FE;BVG
02/05/2023;ACCIONES;BANCO BOLIVARIANO C.A.;8.000.00;1.00;0.9500;8.000.00;7.600.00;MASVALORES;MASVALORES;BVG
02/05/2023;ACCIONES;HOLCIM ECUADOR S.A.;19.00;3.00;50.0000;57.00;950.00;CASAREAL;SANTA FE;BVQ
02/05/2023;ACCIONES;CORPORACION FAVORITA C.A.;7.993.00;1.00;2.0100;7.993.00;16.065.93;BANRIO;ECUABURSÁTIL;BVQ
