empresa,horizonte,window_id,model,kernel,best_cv_f1,best_params,n_train,n_test,accuracy,directional_accuracy,precision,recall,f1
CORPORACION FAVORITA C.A.,h5,39,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1290,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,39,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1290,30,0.4666666666666667,0.4666666666666667,0.125,0.1,0.1111111111111111
CORPORACION FAVORITA C.A.,h5,39,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1290,30,0.5,0.5,0.2222222222222222,0.2,0.21052631578947367
CORPORACION FAVORITA C.A.,h5,40,baseline_majority,baseline,,,1320,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,40,baseline_sign_prev,baseline,,,1320,30,0.6333333333333333,0.6333333333333333,0.2857142857142857,0.25,0.26666666666666666
CORPORACION FAVORITA C.A.,h5,40,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1320,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,40,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1320,30,0.7333333333333333,0.7333333333333333,0.5,0.125,0.2
CORPORACION FAVORITA C.A.,h5,40,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1320,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,41,baseline_majority,baseline,,,1350,30,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,41,baseline_sign_prev,baseline,,,1350,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,41,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1350,30,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,41,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1350,30,0.8,0.8,0.25,1.0,0.4
CORPORACION FAVORITA C.A.,h5,41,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1350,30,0.7333333333333333,0.7333333333333333,0.2,1.0,0.3333333333333333
CORPORACION FAVORITA C.A.,h5,42,baseline_majority,baseline,,,1380,30,0.5,0.5,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,42,baseline_sign_prev,baseline,,,1380,30,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.3333333333333333,0.37037037037037035
CORPORACION FAVORITA C.A.,h5,42,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1380,30,0.5,0.5,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,42,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1380,30,0.43333333333333335,0.43333333333333335,0.4166666666666667,0.3333333333333333,0.37037037037037035
CORPORACION FAVORITA C.A.,h5,42,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1380,30,0.5333333333333333,0.5333333333333333,0.5454545454545454,0.4,0.46153846153846156
CORPORACION FAVORITA C.A.,h5,43,baseline_majority,baseline,,,1410,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,43,baseline_sign_prev,baseline,,,1410,30,0.4666666666666667,0.4666666666666667,0.2,0.2,0.2
CORPORACION FAVORITA C.A.,h5,43,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1410,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,43,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1410,30,0.6,0.6,0.25,0.1,0.14285714285714285
CORPORACION FAVORITA C.A.,h5,43,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1410,30,0.6666666666666666,0.6666666666666666,0.5,0.1,0.16666666666666666
CORPORACION FAVORITA C.A.,h5,44,baseline_majority,baseline,,,1440,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,44,baseline_sign_prev,baseline,,,1440,30,0.5666666666666667,0.5666666666666667,0.3333333333333333,0.3,0.3157894736842105
CORPORACION FAVORITA C.A.,h5,44,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1440,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,44,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1440,30,0.6333333333333333,0.6333333333333333,0.3333333333333333,0.1,0.15384615384615385
CORPORACION FAVORITA C.A.,h5,44,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1440,30,0.6333333333333333,0.6333333333333333,0.3333333333333333,0.1,0.15384615384615385
CORPORACION FAVORITA C.A.,h5,45,baseline_majority,baseline,,,1470,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,45,baseline_sign_prev,baseline,,,1470,30,0.5666666666666667,0.5666666666666667,0.36363636363636365,0.4,0.38095238095238093
CORPORACION FAVORITA C.A.,h5,45,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1470,30,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,45,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1470,30,0.6,0.6,0.25,0.1,0.14285714285714285
CORPORACION FAVORITA C.A.,h5,45,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1470,30,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2857142857142857
CORPORACION FAVORITA C.A.,h5,46,baseline_majority,baseline,,,1500,30,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,46,baseline_sign_prev,baseline,,,1500,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,46,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1500,30,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,46,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1500,30,0.2,0.2,0.14814814814814814,0.8,0.25
CORPORACION FAVORITA C.A.,h5,46,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1500,30,0.3,0.3,0.1,0.4,0.16
CORPORACION FAVORITA C.A.,h5,47,baseline_majority,baseline,,,1530,30,0.6,0.6,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,47,baseline_sign_prev,baseline,,,1530,30,0.5,0.5,0.3333333333333333,0.25,0.2857142857142857
CORPORACION FAVORITA C.A.,h5,47,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1530,30,0.6,0.6,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,47,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1530,30,0.6,0.6,0.5,0.25,0.3333333333333333
CORPORACION FAVORITA C.A.,h5,47,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1530,30,0.5333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.36363636363636365
CORPORACION FAVORITA C.A.,h5,48,baseline_majority,baseline,,,1560,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,48,baseline_sign_prev,baseline,,,1560,30,0.6333333333333333,0.6333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,48,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1560,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,48,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1560,30,0.43333333333333335,0.43333333333333335,0.2,0.375,0.2608695652173913
CORPORACION FAVORITA C.A.,h5,48,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1560,30,0.3,0.3,0.15789473684210525,0.375,0.2222222222222222
CORPORACION FAVORITA C.A.,h5,49,baseline_majority,baseline,,,1590,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,49,baseline_sign_prev,baseline,,,1590,30,0.6,0.6,0.625,0.35714285714285715,0.45454545454545453
CORPORACION FAVORITA C.A.,h5,49,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1590,30,0.5333333333333333,0.5333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,49,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1590,30,0.5666666666666667,0.5666666666666667,0.6,0.21428571428571427,0.3157894736842105
CORPORACION FAVORITA C.A.,h5,49,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1590,30,0.5333333333333333,0.5333333333333333,0.5,0.35714285714285715,0.4166666666666667
CORPORACION FAVORITA C.A.,h5,50,baseline_majority,baseline,,,1620,30,0.4,0.4,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,50,baseline_sign_prev,baseline,,,1620,30,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.2222222222222222,0.3333333333333333
CORPORACION FAVORITA C.A.,h5,50,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1620,30,0.4,0.4,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,50,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1620,30,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.7058823529411765
CORPORACION FAVORITA C.A.,h5,50,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1620,30,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666
CORPORACION FAVORITA C.A.,h5,51,baseline_majority,baseline,,,1650,30,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,51,baseline_sign_prev,baseline,,,1650,30,0.4,0.4,0.5555555555555556,0.2631578947368421,0.35714285714285715
CORPORACION FAVORITA C.A.,h5,51,svc_linear,linear,0.6116785175608704,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",1650,30,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h5,51,svc_rbf,rbf,0.6317906836055656,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",1650,30,0.5333333333333333,0.5333333333333333,0.6470588235294118,0.5789473684210527,0.6111111111111112
CORPORACION FAVORITA C.A.,h5,51,svc_poly,poly,0.6537547419900361,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1650,30,0.5,0.5,0.625,0.5263157894736842,0.5714285714285714
CORPORACION FAVORITA C.A.,h20,0,baseline_majority,baseline,,,120,30,0.43333333333333335,0.43333333333333335,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,0,baseline_sign_prev,baseline,,,120,30,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.23529411764705882,0.2857142857142857
CORPORACION FAVORITA C.A.,h20,0,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",120,30,0.5666666666666667,0.5666666666666667,0.75,0.35294117647058826,0.48
CORPORACION FAVORITA C.A.,h20,0,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",120,30,0.5,0.5,1.0,0.11764705882352941,0.21052631578947367
CORPORACION FAVORITA C.A.,h20,0,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",120,30,0.5,0.5,1.0,0.11764705882352941,0.21052631578947367
CORPORACION FAVORITA C.A.,h20,1,baseline_majority,baseline,,,150,30,1.0,1.0,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,1,baseline_sign_prev,baseline,,,150,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,1,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",150,30,0.8666666666666667,0.8666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,1,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",150,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,1,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",150,30,0.8,0.8,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,2,baseline_majority,baseline,,,180,30,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,2,baseline_sign_prev,baseline,,,180,30,0.43333333333333335,0.43333333333333335,0.8333333333333334,0.4,0.5405405405405406
CORPORACION FAVORITA C.A.,h20,2,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",180,30,0.6666666666666666,0.6666666666666666,0.9411764705882353,0.64,0.7619047619047619
CORPORACION FAVORITA C.A.,h20,2,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",180,30,0.43333333333333335,0.43333333333333335,0.9,0.36,0.5142857142857142
CORPORACION FAVORITA C.A.,h20,2,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",180,30,0.3,0.3,0.8333333333333334,0.2,0.3225806451612903
CORPORACION FAVORITA C.A.,h20,3,baseline_majority,baseline,,,210,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,3,baseline_sign_prev,baseline,,,210,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,3,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",210,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,3,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",210,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,3,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",210,30,0.9,0.9,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,4,baseline_majority,baseline,,,240,30,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,4,baseline_sign_prev,baseline,,,240,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,4,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",240,30,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,4,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",240,30,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,4,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",240,30,0.9666666666666667,0.9666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,5,baseline_majority,baseline,,,270,30,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,5,baseline_sign_prev,baseline,,,270,30,0.5333333333333333,0.5333333333333333,0.9,0.4090909090909091,0.5625
CORPORACION FAVORITA C.A.,h20,5,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",270,30,0.7666666666666667,0.7666666666666667,0.7586206896551724,1.0,0.8627450980392157
CORPORACION FAVORITA C.A.,h20,5,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",270,30,0.7,0.7,0.7241379310344828,0.9545454545454546,0.8235294117647058
CORPORACION FAVORITA C.A.,h20,5,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",270,30,0.7,0.7,0.7241379310344828,0.9545454545454546,0.8235294117647058
CORPORACION FAVORITA C.A.,h20,6,baseline_majority,baseline,,,300,30,0.5,0.5,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,6,baseline_sign_prev,baseline,,,300,30,0.5,0.5,0.5,0.3333333333333333,0.4
CORPORACION FAVORITA C.A.,h20,6,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",300,30,0.5,0.5,0.5,1.0,0.6666666666666666
CORPORACION FAVORITA C.A.,h20,6,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",300,30,0.5,0.5,0.5,1.0,0.6666666666666666
CORPORACION FAVORITA C.A.,h20,6,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",300,30,0.7333333333333333,0.7333333333333333,0.6521739130434783,1.0,0.7894736842105263
CORPORACION FAVORITA C.A.,h20,7,baseline_majority,baseline,,,330,30,1.0,1.0,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,7,baseline_sign_prev,baseline,,,330,30,0.7,0.7,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,7,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",330,30,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,7,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",330,30,0.2,0.2,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,7,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",330,30,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,8,baseline_majority,baseline,,,360,30,0.6,0.6,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,8,baseline_sign_prev,baseline,,,360,30,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222
CORPORACION FAVORITA C.A.,h20,8,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",360,30,0.4,0.4,0.4,1.0,0.5714285714285714
CORPORACION FAVORITA C.A.,h20,8,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",360,30,0.4,0.4,0.4,1.0,0.5714285714285714
CORPORACION FAVORITA C.A.,h20,8,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",360,30,0.43333333333333335,0.43333333333333335,0.38095238095238093,0.6666666666666666,0.48484848484848486
CORPORACION FAVORITA C.A.,h20,9,baseline_majority,baseline,,,390,30,0.0,0.0,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,9,baseline_sign_prev,baseline,,,390,30,0.5333333333333333,0.5333333333333333,1.0,0.5333333333333333,0.6956521739130435
CORPORACION FAVORITA C.A.,h20,9,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",390,30,1.0,1.0,1.0,1.0,1.0
CORPORACION FAVORITA C.A.,h20,9,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",390,30,1.0,1.0,1.0,1.0,1.0
CORPORACION FAVORITA C.A.,h20,9,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",390,30,1.0,1.0,1.0,1.0,1.0
CORPORACION FAVORITA C.A.,h20,10,baseline_majority,baseline,,,420,30,0.1,0.1,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,10,baseline_sign_prev,baseline,,,420,30,0.43333333333333335,0.43333333333333335,1.0,0.37037037037037035,0.5405405405405406
CORPORACION FAVORITA C.A.,h20,10,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",420,30,0.6666666666666666,0.6666666666666666,0.8695652173913043,0.7407407407407407,0.8
CORPORACION FAVORITA C.A.,h20,10,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",420,30,0.7333333333333333,0.7333333333333333,0.88,0.8148148148148148,0.8461538461538461
CORPORACION FAVORITA C.A.,h20,10,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",420,30,0.4,0.4,0.8,0.4444444444444444,0.5714285714285714
CORPORACION FAVORITA C.A.,h20,11,baseline_majority,baseline,,,450,30,0.7666666666666667,0.7666666666666667,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,11,baseline_sign_prev,baseline,,,450,30,0.6,0.6,0.2222222222222222,0.2857142857142857,0.25
CORPORACION FAVORITA C.A.,h20,11,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",450,30,0.8333333333333334,0.8333333333333334,0.75,0.42857142857142855,0.5454545454545454
CORPORACION FAVORITA C.A.,h20,11,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",450,30,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.8571428571428571,0.75
CORPORACION FAVORITA C.A.,h20,11,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",450,30,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.14285714285714285,0.2
CORPORACION FAVORITA C.A.,h20,12,baseline_majority,baseline,,,480,30,0.5,0.5,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,12,baseline_sign_prev,baseline,,,480,30,0.5666666666666667,0.5666666666666667,0.625,0.3333333333333333,0.43478260869565216
CORPORACION FAVORITA C.A.,h20,12,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",480,30,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.8
CORPORACION FAVORITA C.A.,h20,12,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",480,30,0.9,0.9,1.0,0.8,0.8888888888888888
CORPORACION FAVORITA C.A.,h20,12,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",480,30,0.6,0.6,0.8,0.26666666666666666,0.4
CORPORACION FAVORITA C.A.,h20,13,baseline_majority,baseline,,,510,30,0.7333333333333333,0.7333333333333333,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,13,baseline_sign_prev,baseline,,,510,30,0.5333333333333333,0.5333333333333333,0.2857142857142857,0.5,0.36363636363636365
CORPORACION FAVORITA C.A.,h20,13,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",510,30,0.6,0.6,0.4,1.0,0.5714285714285714
CORPORACION FAVORITA C.A.,h20,13,svc_rbf,rbf,0.3107769423558897,"{'C': 1, 'class_weight': 'balanced', 'gamma': 0.01, 'kernel': 'rbf'}",510,30,0.6333333333333333,0.6333333333333333,0.42105263157894735,1.0,0.5925925925925926
CORPORACION FAVORITA C.A.,h20,13,svc_poly,poly,0.3711142993782879,"{'C': 1, 'class_weight': 'balanced', 'coef0': 0.0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",510,30,0.7,0.7,0.46153846153846156,0.75,0.5714285714285714
CORPORACION FAVORITA C.A.,h20,14,baseline_majority,baseline,,,540,30,0.23333333333333334,0.23333333333333334,0.0,0.0,0.0
CORPORACION FAVORITA C.A.,h20,14,baseline_sign_prev,baseline,,,540,30,0.5,0.5,0.9,0.391304347826087,0.5454545454545454
CORPORACION FAVORITA C.A.,h20,14,svc_linear,linear,0.4053682593580725,"{'C': 10, 'class_weight': None, 'kernel': 'linear'}",540,30,0.9333333333333333,0.9333333333333333,0.92,1.0,0.9583333333333334
